tableId,correctnessAlwaysFirst,correctnessAlwaysEmpty,correctnessChen,correctnessClassifierFeatures,correctnessClassifierStacking,correctnessFindCountry,correctnessFindCountryNames,correctnessFindCrossing,correctnessFindHtmlHeader,correctnessFindHtmlStyle,correctnessTengli,numberOfColumns,numberOfRows,numberOfCells,columnsToRowsRatio,columnsToCellsRatio,rowsToColumnsRatio,rowsToCellsRatio,cellsToColumnsRatio,cellsToRowsRatio,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,containsCountry,numberOfCellsContainingCountr,percentageOfCellsContainingCountr,containsCountr,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalized,percentageOfCellsAllCapitalized,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,numberOfCellsWithId,percentageOfCellsWithId,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,avgNumberOfWords,sdNumberOfWords,minNumberOfWords,maxNumberOfWords,avgNumberOfCharacters,sdNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,avgNumberOfLetters,sdNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,avgNumberOfNumbers,sdNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,avgNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,avgColspanLength,sdColspanLength,minColspanLength,maxColspanLength,avgRowspanLength,sdRowspanLength,minRowspanLength,maxRowspanLength
topendsports.com.html-1,false,false,true,true,false,true,true,true,false,false,false,5,11,55,0.4545454680919647,0.09090909361839294,2.200000047683716,0.20000000298023224,11.0,5.0,1,0.02,true,1,0.02,true,20,0.36,0,0.0,12,0.22,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.16,1.13,0.51,1,4,3.0,5.14,0,25,3.0,5.14,0,25,1.64,1.22,0,3,0.44,0.54,0,2,0.0,0.0,0,0,0.0,0.0,0,0
topendsports.com.html-0,false,false,true,true,false,true,false,true,false,false,true,5,11,55,0.4545454680919647,0.09090909361839294,2.200000047683716,0.20000000298023224,11.0,5.0,1,0.02,true,1,0.02,true,20,0.36,0,0.0,11,0.2,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.15,1.13,0.51,1,4,2.89,4.92,0,23,2.89,4.92,0,23,1.44,1.1,0,3,0.44,0.54,0,2,0.0,0.0,0,0,0.0,0.0,0,0
topendsports.com.html-3,false,false,true,true,false,true,false,true,false,false,false,7,11,77,0.6363636255264282,0.09090909361839294,1.5714285373687744,0.1428571492433548,11.0,7.0,1,0.01,true,1,0.01,true,30,0.39,0,0.0,14,0.18,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.12,1.13,0.5,1,4,2.61,4.72,0,23,2.61,4.72,0,23,1.7,1.12,0,3,0.47,0.55,0,2,0.0,0.0,0,0,0.0,0.0,0,0
topendsports.com.html-2,false,false,true,true,false,true,false,true,false,false,false,7,11,77,0.6363636255264282,0.09090909361839294,1.5714285373687744,0.1428571492433548,11.0,7.0,1,0.01,true,1,0.01,true,30,0.39,0,0.0,15,0.19,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.12,1.13,0.5,1,4,2.48,4.47,0,21,2.48,4.47,0,21,1.6,1.07,0,3,0.47,0.53,0,2,0.0,0.0,0,0,0.0,0.0,0,0
97289855_4526395714009880898-0,false,true,false,false,true,true,true,false,true,true,false,23,20,460,1.149999976158142,0.05000000074505806,0.8695651888847351,0.043478261679410934,20.0,23.0,0,0.0,false,0,0.0,false,280,0.61,19,0.04,23,0.05,2,0.0,0,0.0,0,0.0,0,0.0,460,1.0,0,0.0,0,0.0,0,0.0,1.04,0.2,1,2,1.02,2.95,0,17,1.02,2.95,0,17,0.79,0.7,0,3,0.06,0.26,0,2,0.0,0.0,0,0,0.0,0.0,0,0
45324447_7536026741335692625-0,true,false,true,true,false,false,true,false,false,false,false,3,44,132,0.06818182021379471,0.022727273404598236,14.666666984558105,0.3333333432674408,44.0,3.0,0,0.0,false,0,0.0,false,2,0.02,18,0.14,46,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.2,1.27,0.56,1,4,5.28,4.52,0,24,5.28,4.52,0,24,3.26,3.72,0,9,1.27,1.58,0,6,0.0,0.0,0,0,0.0,0.0,0,0
18175520_4887890911703302181-2,false,false,true,true,false,true,true,false,false,false,true,7,26,182,0.26923078298568726,0.03846153989434242,3.7142856121063232,0.1428571492433548,26.0,7.0,1,0.01,true,1,0.01,true,95,0.52,30,0.16,57,0.31,19,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.14,1.17,0.42,1,3,2.6,4.82,0,22,2.6,4.82,0,22,1.2,1.22,0,3,0.04,0.24,0,2,0.0,0.0,0,0,0.0,0.0,0,0
18175520_4887890911703302181-0,false,false,true,true,false,true,false,false,false,false,true,8,22,176,0.3636363744735718,0.04545454680919647,2.75,0.125,22.0,8.0,1,0.01,true,1,0.01,true,104,0.59,22,0.13,50,0.28,7,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.09,1.16,0.38,1,3,2.75,5.25,0,22,2.75,5.25,0,22,1.26,1.14,0,3,0.02,0.15,0,1,0.0,0.0,0,0,0.0,0.0,0,0
Homosexual status around the world.html-0,false,false,true,false,false,false,true,false,false,false,true,4,202,808,0.019801979884505272,0.004950494971126318,50.5,0.25,202.0,4.0,0,0.0,false,0,0.0,false,85,0.11,271,0.34,450,0.56,0,0.0,0,0.0,0,0.0,4,0.0,804,1.0,0,0.0,0,0.0,184,0.23,1.72,3.66,1,65,8.36,24.18,0,414,8.36,24.18,0,414,0.5,1.29,0,6,0.26,0.95,0,10,0.02,0.28,0,4,0.0,0.0,0,0
88371470_8296410854616235377-0,false,false,true,true,false,false,false,false,true,false,true,7,29,203,0.24137930572032928,0.03448275849223137,4.142857074737549,0.1428571492433548,29.0,7.0,0,0.0,false,0,0.0,false,28,0.14,0,0.0,118,0.58,56,0.28,0,0.0,0,0.0,0,0.0,203,1.0,0,0.0,0,0.0,0,0.0,1.32,0.54,1,3,5.0,6.37,0,23,5.0,6.37,0,23,0.25,0.65,0,2,0.17,0.42,0,3,0.0,0.0,0,0,0.0,0.0,0,0
43025807_7364077185068498462-0,false,false,true,true,false,false,true,true,false,false,true,5,14,70,0.3571428656578064,0.0714285746216774,2.799999952316284,0.20000000298023224,14.0,5.0,0,0.0,false,0,0.0,false,52,0.74,1,0.01,17,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.14,1.06,0.23,1,2,1.96,3.68,0,12,1.96,3.68,0,12,1.7,1.36,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
40140105_3351081004529012404-2,false,false,false,true,false,true,true,false,false,false,true,4,18,72,0.2222222238779068,0.0555555559694767,4.5,0.25,18.0,4.0,1,0.01,true,1,0.01,true,17,0.24,0,0.0,37,0.51,15,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.24,2.07,1.41,1,5,8.54,7.44,0,25,8.54,7.44,0,25,1.53,2.05,0,5,0.03,0.17,0,1,0.0,0.0,0,0,0.0,0.0,0,0
33864690_6499799868506677924-0,true,false,false,true,false,true,false,true,false,false,false,4,3,12,1.3333333730697632,0.3333333432674408,0.75,0.25,3.0,4.0,1,0.08,true,1,0.08,true,0,0.0,0,0.0,11,0.92,0,0.0,0,0.0,2,0.17,0,0.0,12,1.0,0,0.0,0,0.0,2,0.17,1.75,1.29,1,5,12.0,9.76,4,38,12.0,9.76,4,38,0.0,0.0,0,0,0.83,1.03,0,2,0.0,0.0,0,0,0.17,0.39,0,1
40140105_3351081004529012404-1,false,false,false,true,false,true,true,false,false,false,true,4,30,120,0.13333334028720856,0.03333333507180214,7.5,0.25,30.0,4.0,1,0.01,true,1,0.01,true,29,0.24,0,0.0,61,0.51,27,0.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.24,2.03,1.3,1,5,8.76,7.73,0,24,8.76,7.73,0,24,1.62,2.05,0,5,0.03,0.16,0,1,0.0,0.0,0,0,0.0,0.0,0,0
87971610_4636884228616996152-0,true,false,true,false,false,false,false,true,false,false,true,2,53,106,0.03773584961891174,0.01886792480945587,26.5,0.5,53.0,2.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,98,0.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39,0.37,2.1,1.24,1,7,24.26,19.33,4,98,24.26,19.33,4,98,0.22,1.02,0,9,2.25,2.75,0,15,0.0,0.0,0,0,0.0,0.0,0,0
40140105_3351081004529012404-0,false,false,false,true,false,true,true,false,false,false,true,4,24,96,0.1666666716337204,0.0416666679084301,6.0,0.25,24.0,4.0,1,0.01,true,1,0.01,true,23,0.24,0,0.0,49,0.51,14,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.23,2.15,1.5,1,6,8.88,7.37,0,25,8.88,7.37,0,25,1.58,2.05,0,5,0.07,0.26,0,1,0.0,0.0,0,0,0.0,0.0,0,0
19.html-0,true,false,true,true,false,true,true,true,false,false,false,6,97,582,0.06185567006468773,0.010309278033673763,16.16666603088379,0.1666666716337204,97.0,6.0,1,0.0,true,1,0.0,true,0,0.0,12,0.02,560,0.96,0,0.0,0,0.0,0,0.0,12,0.02,582,1.0,0,0.0,0,0.0,164,0.28,1.79,1.34,1,9,11.59,8.77,0,52,11.59,8.77,0,52,0.0,0.0,0,0,0.15,0.48,0,4,0.12,0.85,0,6,0.0,0.0,0,0
international privacy index.html-0,false,false,true,false,false,false,true,false,false,false,false,3,50,150,0.05999999865889549,0.019999999552965164,16.66666603088379,0.3333333432674408,50.0,3.0,0,0.0,false,0,0.0,false,52,0.35,0,0.0,52,0.35,0,0.0,0,0.0,0,0.0,3,0.02,147,0.98,0,0.0,0,0.0,46,0.31,1.07,0.28,1,3,3.09,3.96,0,17,3.09,3.96,0,17,1.21,0.93,0,2,0.31,0.46,0,1,0.06,0.42,0,3,0.0,0.0,0,0
66678751_7155165264566468827-0,false,false,true,true,false,true,false,true,false,false,false,5,121,605,0.041322313249111176,0.00826446246355772,24.200000762939453,0.20000000298023224,121.0,5.0,1,0.0,true,1,0.0,true,240,0.4,13,0.02,232,0.38,0,0.0,0,0.0,0,0.0,0,0.0,605,1.0,480,0.79,0,0.0,56,0.09,2.57,2.13,1,13,11.05,13.91,0,74,11.05,13.91,0,74,2.1,1.85,0,10,1.1,1.31,0,9,0.0,0.0,0,0,0.0,0.0,0,0
24500793_7220723618475694928-0,true,false,true,true,false,true,true,true,false,false,false,2,24,48,0.0833333358168602,0.0416666679084301,12.0,0.5,24.0,2.0,1,0.02,true,1,0.02,true,0,0.0,0,0.0,48,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,1.0,0,0.0,21,0.44,1.6,1.63,1,10,10.88,10.39,5,58,10.88,10.39,5,58,0.0,0.0,0,0,0.25,0.89,0,4,0.0,0.0,0,0,0.0,0.0,0,0
40140105_3351081004529012404-3,false,false,false,true,false,true,true,false,false,false,true,4,18,72,0.2222222238779068,0.0555555559694767,4.5,0.25,18.0,4.0,1,0.01,true,1,0.01,true,17,0.24,0,0.0,37,0.51,11,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.24,2.01,1.33,1,5,8.5,6.97,0,21,8.5,6.97,0,21,1.51,2.0,0,5,0.15,0.36,0,1,0.0,0.0,0,0,0.0,0.0,0,0
74137651_7878118847895518698-0,false,false,true,true,false,false,false,false,false,false,true,4,8,32,0.5,0.125,2.0,0.25,8.0,4.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,25,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.91,1.28,1,5,13.03,13.8,1,40,13.03,13.8,1,40,0.44,0.84,0,2,1.06,0.88,0,3,0.0,0.0,0,0,0.0,0.0,0,0
rumored.com-2011.html-0,true,false,false,true,false,true,true,true,false,false,false,3,26,78,0.11538461595773697,0.03846153989434242,8.666666984558105,0.3333333432674408,26.0,3.0,1,0.01,true,1,0.01,true,25,0.32,0,0.0,51,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.28,1.12,0.39,1,3,4.19,5.01,0,22,4.19,5.01,0,22,0.74,1.12,0,3,0.03,0.16,0,1,0.0,0.0,0,0,0.0,0.0,0,0
51736317_9061696946827857272-4,false,false,false,true,false,true,true,false,false,false,true,6,20,120,0.30000001192092896,0.05000000074505806,3.3333332538604736,0.1666666716337204,20.0,6.0,1,0.01,true,1,0.01,true,78,0.65,0,0.0,42,0.35,16,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.16,1.17,0.37,1,2,2.77,4.74,0,18,2.77,4.74,0,18,1.27,1.03,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
51736317_9061696946827857272-5,false,false,false,true,false,true,true,false,false,false,true,6,27,162,0.2222222238779068,0.03703703731298447,4.5,0.1666666716337204,27.0,6.0,1,0.01,true,1,0.01,true,106,0.65,0,0.0,56,0.35,17,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26,0.16,1.17,0.4,1,3,3.14,5.38,0,21,3.14,5.38,0,21,1.33,1.06,0,3,0.02,0.19,0,2,0.0,0.0,0,0,0.0,0.0,0,0
11031786_5303663176656846513-0,true,false,true,true,false,true,false,true,false,false,true,7,10,70,0.699999988079071,0.10000000149011612,1.4285714626312256,0.1428571492433548,10.0,7.0,1,0.01,true,1,0.01,true,43,0.61,0,0.0,11,0.16,0,0.0,0,0.0,0,0.0,0,0.0,7,0.1,64,0.91,0,0.0,4,0.06,1.24,0.69,1,5,2.6,5.05,0,24,2.6,5.05,0,24,2.0,1.05,0,4,0.51,0.83,0,2,0.0,0.0,0,0,0.0,0.0,0,0
51736317_9061696946827857272-6,false,false,false,true,false,true,true,false,false,false,true,6,28,168,0.2142857164144516,0.0357142873108387,4.666666507720947,0.1666666716337204,28.0,6.0,1,0.01,true,1,0.01,true,110,0.65,0,0.0,58,0.35,17,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.16,1.17,0.39,1,3,3.21,5.73,0,26,3.21,5.73,0,26,1.34,1.07,0,3,0.02,0.13,0,1,0.0,0.0,0,0,0.0,0.0,0,0
51736317_9061696946827857272-0,false,false,false,true,false,true,true,false,false,false,true,5,26,130,0.19230769574642181,0.03846153989434242,5.199999809265137,0.20000000298023224,26.0,5.0,1,0.01,true,1,0.01,true,75,0.58,0,0.0,55,0.42,21,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25,0.19,1.22,0.45,1,3,3.62,5.51,0,19,3.62,5.51,0,19,1.01,0.93,0,2,0.01,0.09,0,1,0.0,0.0,0,0,0.0,0.0,0,0
51736317_9061696946827857272-2,false,false,false,true,false,true,true,false,false,false,true,7,18,126,0.3888888955116272,0.0555555559694767,2.5714285373687744,0.1428571492433548,18.0,7.0,1,0.01,true,1,0.01,true,85,0.67,0,0.0,41,0.33,14,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.13,1.17,0.4,1,3,2.71,4.99,0,23,2.71,4.99,0,23,1.27,0.97,0,3,0.02,0.13,0,1,0.0,0.0,0,0,0.0,0.0,0,0
indexmundi.com.html-0,false,true,false,false,false,false,false,false,false,true,false,4,168,672,0.02380952425301075,0.0059523810632526875,42.0,0.25,168.0,4.0,1,0.0,true,1,0.0,true,334,0.5,0,0.0,171,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,157,0.23,1.07,0.35,1,5,2.39,4.1,0,30,2.39,4.1,0,30,2.66,1.79,0,6,0.26,0.44,0,2,0.0,0.0,0,0,0.0,0.0,0,0
Landlocked country - Wikipedia.html-0,true,false,false,true,false,true,false,true,false,false,true,4,51,204,0.0784313753247261,0.019607843831181526,12.75,0.25,51.0,4.0,1,0.0,true,1,0.0,true,4,0.02,2,0.01,54,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.27,0.47,1,3,6.63,5.86,0,25,6.63,5.86,0,25,3.03,3.26,0,9,0.85,0.9,0,4,0.0,0.0,0,0,0.0,0.0,0,0
88309108_194526796238734630-0,false,false,false,true,false,false,false,false,false,false,true,8,24,192,0.3333333432674408,0.0416666679084301,3.0,0.125,24.0,8.0,0,0.0,false,0,0.0,false,102,0.53,0,0.0,80,0.42,3,0.02,0,0.0,0,0.0,0,0.0,192,1.0,0,0.0,0,0.0,0,0.0,1.19,0.42,1,3,3.69,5.07,0,20,3.69,5.07,0,20,1.08,1.64,0,9,0.13,0.55,0,3,0.0,0.0,0,0,0.0,0.0,0,0
www.washingtonpost.com.html-0,true,false,true,true,false,true,true,true,false,false,false,4,34,136,0.11764705926179886,0.029411764815449715,8.5,0.25,34.0,4.0,1,0.01,true,1,0.01,true,0,0.0,0,0.0,37,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.21,1.07,0.31,1,3,3.12,3.96,1,18,3.12,3.96,1,18,2.06,1.31,0,4,0.74,0.44,0,1,0.0,0.0,0,0,0.0,0.0,0,0
88685868_6102302259070597341-0,false,true,false,false,true,true,true,true,false,true,true,4,8,32,0.5,0.125,2.0,0.25,8.0,4.0,0,0.0,false,0,0.0,false,0,0.0,0,0.0,10,0.31,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,1.44,0.91,1,4,4.75,6.5,1,22,4.75,6.5,1,22,2.59,2.01,0,6,1.19,0.9,0,3,0.0,0.0,0,0,0.0,0.0,0,0
75946137_2541531880740058358-0,false,false,true,true,false,false,true,true,false,false,true,6,6,36,1.0,0.1666666716337204,1.0,0.1666666716337204,6.0,6.0,0,0.0,false,0,0.0,false,20,0.56,6,0.17,10,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,1.06,0.23,1,2,2.14,3.69,0,11,2.14,3.69,0,11,1.28,1.39,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
92365061_2218313834336627305-0,false,false,true,true,false,true,true,true,false,false,true,5,13,65,0.38461539149284363,0.07692307978868484,2.5999999046325684,0.20000000298023224,13.0,5.0,1,0.02,true,1,0.02,true,19,0.29,18,0.28,17,0.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.32,65,1.0,10,0.15,1.03,0.17,1,2,2.2,3.42,0,14,2.2,3.42,0,14,0.43,0.53,0,2,0.22,0.52,0,2,0.0,0.0,0,0,0.0,0.0,0,0
77680029_6205490458560141131-0,false,false,true,true,false,false,true,true,false,false,true,6,6,36,1.0,0.1666666716337204,1.0,0.1666666716337204,6.0,6.0,0,0.0,false,0,0.0,false,20,0.56,6,0.17,10,0.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.11,1.06,0.23,1,2,2.14,3.69,0,11,2.14,3.69,0,11,1.28,1.39,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
County software piracy losses.html-0,true,false,true,true,false,true,true,true,false,false,false,6,112,672,0.0535714291036129,0.008928571827709675,18.66666603088379,0.1666666716337204,112.0,6.0,1,0.0,true,1,0.0,true,502,0.75,0,0.0,112,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,106,0.16,1.07,0.53,1,7,1.68,4.78,0,45,1.68,4.78,0,45,2.01,1.19,0,4,0.1,0.37,0,3,0.0,0.0,0,0,0.0,0.0,0,0
www.newadvent.org.html-0,true,false,true,true,false,true,true,true,false,false,false,3,10,30,0.30000001192092896,0.10000000149011612,3.3333332538604736,0.3333333432674408,10.0,3.0,1,0.03,true,1,0.03,true,0,0.0,0,0.0,14,0.47,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.27,1.9,2.01,1,9,9.03,10.77,1,41,9.03,10.77,1,41,4.43,3.89,0,11,1.1,1.16,0,5,0.0,0.0,0,0,0.0,0.0,0,0
89.html-0,false,false,false,true,false,true,false,true,false,false,true,4,208,832,0.01923076994717121,0.004807692486792803,52.0,0.25,208.0,4.0,1,0.0,true,1,0.0,true,431,0.52,0,0.0,5,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.09,0.41,1,5,2.75,4.87,0,34,2.75,4.87,0,34,2.61,1.8,0,6,0.22,0.43,0,3,0.0,0.0,0,0,0.0,0.0,0,0
"List of country calling codes - Wikipedia, the free encyclopedia.htmab8bb4da-d9b3-496c-84ff-deadd3976f09.html-0",false,false,false,false,false,true,false,false,false,false,false,4,3,12,1.3333333730697632,0.3333333432674408,0.75,0.25,3.0,4.0,1,0.08,true,1,0.08,true,0,0.0,0,0.0,8,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.83,6.75,1,25,23.75,40.24,1,149,23.75,40.24,1,149,0.42,1.0,0,3,0.42,0.9,0,3,0.0,0.0,0,0,0.0,0.0,0,0
8186349_8905456444224799954-0,false,false,true,true,false,false,true,false,false,false,true,7,41,287,0.17073170840740204,0.024390242993831635,5.857142925262451,0.1428571492433548,41.0,7.0,0,0.0,false,0,0.0,false,40,0.14,0,0.0,233,0.81,27,0.09,9,0.03,0,0.0,0,0.0,7,0.02,0,0.0,0,0.0,31,0.11,1.4,0.73,1,3,4.68,3.77,0,20,4.68,3.77,0,20,1.53,2.48,0,6,0.38,0.49,0,1,0.0,0.0,0,0,0.0,0.0,0,0
76643855_5283277922537602090-0,false,false,true,true,false,false,true,false,false,false,true,6,6,36,1.0,0.1666666716337204,1.0,0.1666666716337204,6.0,6.0,0,0.0,false,0,0.0,false,25,0.69,0,0.0,11,0.31,0,0.0,0,0.0,0,0.0,0,0.0,15,0.42,0,0.0,0,0.0,5,0.14,1.06,0.23,1,2,2.08,3.61,0,13,2.08,3.61,0,13,1.31,0.98,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0
91680895_1000956575259004044-0,false,false,false,false,false,true,false,false,false,false,false,9,21,189,0.4285714328289032,0.0476190485060215,2.3333332538604736,0.1111111119389534,21.0,9.0,1,0.01,true,1,0.01,true,20,0.11,10,0.05,98,0.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.99,1.89,1,9,9.76,10.28,0,45,9.76,10.28,0,45,0.86,1.48,0,7,0.27,0.63,0,2,0.0,0.0,0,0,0.0,0.0,0,0
55302373_6593783471766730821-0,true,false,true,true,false,true,true,true,false,false,false,5,20,100,0.25,0.05000000074505806,4.0,0.20000000298023224,20.0,5.0,1,0.01,true,1,0.01,true,19,0.19,0,0.0,62,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.17,2.28,2.63,1,12,15.23,22.56,0,88,15.23,22.56,0,88,3.04,3.9,0,8,0.89,1.21,0,4,0.0,0.0,0,0,0.0,0.0,0,0
Alphabetical List of Countries  2.html-0,true,false,false,true,false,true,true,true,false,false,true,7,65,455,0.10769230872392654,0.015384615398943424,9.285714149475098,0.1428571492433548,65.0,7.0,1,0.0,true,1,0.0,true,19,0.04,0,0.0,197,0.43,60,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,0.09,1.15,0.42,1,5,3.52,3.88,0,24,3.52,3.88,0,24,3.4,2.86,0,10,1.05,0.83,0,4,0.0,0.0,0,0,0.0,0.0,0,0
88045537_2594292988123286940-0,false,false,false,false,false,true,false,true,false,false,false,8,8,64,1.0,0.125,1.0,0.125,8.0,8.0,1,0.02,true,1,0.02,true,0,0.0,0,0.0,50,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.19,1.3,0.61,1,3,7.5,4.21,1,18,7.5,4.21,1,18,0.91,1.55,0,4,0.67,1.07,0,4,0.0,0.0,0,0,0.0,0.0,0,0
Countries rainfall index.html-0,true,false,true,true,false,false,true,true,false,false,false,3,185,555,0.01621621660888195,0.0054054055362939835,61.66666793823242,0.3333333432674408,185.0,3.0,0,0.0,false,1,0.0,true,238,0.43,46,0.08,187,0.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,165,0.3,1.15,0.59,1,6,3.53,6.03,0,42,3.53,6.03,0,42,2.19,1.92,0,8,0.18,0.41,0,3,0.0,0.0,0,0,0.0,0.0,0,0
www.indexmundi.com-minerals.html-0,false,false,true,true,false,true,true,true,false,false,false,4,101,404,0.039603959769010544,0.009900989942252636,25.25,0.25,101.0,4.0,1,0.0,true,1,0.0,true,132,0.33,100,0.25,104,0.26,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,92,0.23,1.12,0.59,1,6,2.75,5.9,0,45,2.75,5.9,0,45,1.45,1.72,0,6,0.2,0.44,0,3,0.01,0.14,0,2,0.0,0.0,0,0
gfmag.com.html-0,false,false,true,true,false,true,true,true,false,false,true,8,185,1480,0.04324324429035187,0.0054054055362939835,23.125,0.125,185.0,8.0,1,0.0,true,1,0.0,true,373,0.25,3,0.0,186,0.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1296,0.88,0,0.0,175,0.12,1.04,0.25,1,5,2.93,2.96,0,32,2.93,2.96,0,32,4.78,2.38,0,8,1.83,1.44,0,3,0.0,0.0,0,0,0.0,0.0,0,0
80328866_6920377632781155670-0,true,false,true,true,false,true,true,true,false,false,false,5,279,1395,0.017921147868037224,0.00358422938734293,55.79999923706055,0.20000000298023224,279.0,5.0,1,0.0,true,1,0.0,true,0,0.0,31,0.02,1356,0.97,263,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,271,0.19,1.57,1.0,1,9,11.36,8.13,0,62,11.36,8.13,0,62,0.0,0.0,0,0,0.28,0.72,0,4,0.0,0.0,0,0,0.0,0.0,0,0
scimagojr.com.html-0,false,false,false,true,false,false,true,false,false,false,false,9,239,2151,0.03765690326690674,0.0041841003112494946,26.55555534362793,0.1111111119389534,239.0,9.0,2,0.0,true,2,0.0,true,816,0.38,239,0.11,246,0.11,0,0.0,0,0.0,0,0.0,2,0.0,482,0.22,0,0.0,0,0.0,189,0.09,1.05,0.34,1,7,1.59,3.79,0,44,1.59,3.79,0,44,2.72,1.95,0,9,0.43,0.56,0,4,0.0,0.06,0,2,0.0,0.0,0,0
Countries illegal garbage dumping.html-0,true,false,true,true,false,true,true,true,false,false,false,2,164,328,0.012195121496915817,0.006097560748457909,82.0,0.5,164.0,2.0,1,0.0,true,1,0.0,true,1,0.0,0,0.0,165,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,157,0.48,1.14,0.48,1,4,4.86,4.82,0,24,4.86,4.82,0,24,2.75,2.84,0,8,0.56,0.59,0,2,0.0,0.0,0,0,0.0,0.0,0,0
