tableId,label,length,numberOfIndex,percentageOfIndex,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalised,percentageOfCellsAllCapitalised,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,hasStyleClass,hasInlineStyle,avgNumberOfWords,minNumberOfWords,maxNumberOfWords,sdNumberOfWords,avgNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,sdNumberOfCharacters,avgNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,sdNumberOfLetters,avgNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,sdNumberOfNumbers,avgNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,avgRowspan,minRowspan,maxRowspan,sdRowspan,avgColspan,minColspan,maxColspan,sdColspan
Global road accident injury data.html-0,false,179,6,0.03351955488324165,104,0.5810055732727051,0,0.0,1,0.005586592014878988,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,2,0.0,2.09,1,10,1.0,0.47,0,10,1.0,1.62,0,3,1.0,0.42,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
76643855_5283277922537602090-0,false,6,5,0.8333333134651184,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333134651184,0,0.0,false,false,1.0,1,1,0.0,2.83,2,5,1.0,0.83,0,5,2.0,2.0,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global road accident injury data.html-0,false,179,5,0.02793296054005623,110,0.6145251393318176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,2.4,1,44,3.0,0.62,0,43,3.0,1.78,1,4,1.0,0.4,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Global road accident injury data.html-0,false,179,4,0.022346368059515953,99,0.5530726313591003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,2.95,1,42,3.0,0.67,0,41,3.0,2.28,1,4,1.0,0.46,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
76643855_5283277922537602090-0,false,6,3,0.5,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666716337204,0,0.0,false,false,1.0,1,1,0.0,2.67,2,6,2.0,1.0,0,6,2.0,1.67,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global road accident injury data.html-0,false,179,3,0.016759777441620827,138,0.7709497213363647,0,0.0,41,0.22905027866363525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.25,1,5,1.0,4.8,4,28,2.0,1.72,0,28,4.0,3.08,0,4,2.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
76643855_5283277922537602090-0,false,6,4,0.6666666865348816,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666716337204,0,0.0,false,false,1.0,1,1,0.0,2.67,2,6,2.0,1.0,0,6,2.0,1.67,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global road accident injury data.html-0,false,179,2,0.011173184029757977,15,0.08379888534545898,0,0.0,1,0.005586592014878988,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.03,1,6,0.0,3.83,1,35,2.0,1.07,0,29,2.0,2.75,1,6,1.0,0.92,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
76643855_5283277922537602090-0,true,6,1,0.1666666716337204,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,5,0.8333333134651184,0,0.0,0,0.0,6,1.0,0,0.0,false,false,1.33,1,2,1.0,8.33,5,13,4.0,8.33,5,13,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global road accident injury data.html-0,false,179,1,0.005586592014878988,178,0.994413435459137,0,0.0,1,0.005586592014878988,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,0.02,0,4,0.0,3.98,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
76643855_5283277922537602090-0,false,6,2,0.3333333432674408,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666716337204,0,0.0,false,false,1.0,1,1,0.0,2.33,2,4,1.0,0.67,0,4,2.0,1.67,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global road accident injury data.html-0,true,179,0,0.0,0,0.0,0,0.0,179,1.0,0,0.0,0,0.0,0,0.0,163,0.910614550113678,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.46,1,6,1.0,9.97,4,41,7.0,9.97,4,41,7.0,0.0,0,0,0.0,0.06,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
76643855_5283277922537602090-0,false,6,0,0.0,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666716337204,0,0.0,false,false,1.0,1,1,0.0,1.5,1,4,1.0,0.67,0,4,2.0,0.83,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
12846405_167324229793869046-0,false,13,3,0.23076923191547394,6,0.4615384638309479,0,0.0,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,4.08,1,6,2.0,0.92,0,6,2.0,3.15,0,5,2.0,0.46,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
europeancountrieslanguages.html-0,false,51,1,0.019607843831181526,0,0.0,0,0.0,51,1.0,0,0.0,0,0.0,0,0.0,9,0.1764705926179886,0,0.0,1,0.019607843831181526,0,0.0,0,0.0,false,false,3.82,1,17,3.0,29.82,6,128,27.0,29.0,6,128,26.0,0.82,0,10,2.0,2.76,0,11,3.0,0.0,0,0,0.0,0.06,0,3,0.0
12846405_167324229793869046-0,false,13,2,0.1538461595773697,0,0.0,0,0.0,8,0.6153846383094788,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,3.31,1,4,1.0,18.69,5,26,7.0,18.69,5,26,7.0,0.0,0,0,0.0,1.0,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
worldlistmania.com.html-0,false,21,0,0.0,20,0.9523809552192688,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.67,1,4,1.0,0.19,0,4,1.0,1.48,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
europeancountrieslanguages.html-0,true,51,0,0.0,0,0.0,0,0.0,51,1.0,0,0.0,0,0.0,1,0.019607843831181526,43,0.843137264251709,0,0.0,1,0.019607843831181526,0,0.0,0,0.0,false,false,1.53,1,17,2.0,10.76,5,116,15.0,10.59,5,107,14.0,0.18,0,9,1.0,0.27,0,11,2.0,0.0,0,0,0.0,0.06,0,3,0.0
12846405_167324229793869046-0,false,13,1,0.07692307978868484,0,0.0,0,0.0,12,0.9230769276618958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.9230769276618958,0,0.0,false,false,2.54,1,3,1.0,16.38,4,22,5.0,16.38,4,22,5.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
worldlistmania.com.html-0,true,21,1,0.0476190485060215,0,0.0,0,0.0,21,1.0,0,0.0,0,0.0,0,0.0,19,0.9047619104385376,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.29,1,4,1.0,8.48,5,22,4.0,8.48,5,22,4.0,0.0,0,0,0.0,0.05,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
12846405_167324229793869046-0,false,13,0,0.0,0,0.0,13,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
worldlistmania.com.html-0,false,21,2,0.095238097012043,0,0.0,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.1,1,3,0.0,6.95,6,20,3.0,2.86,2,20,4.0,4.1,0,5,1.0,2.0,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
worldlistmania.com.html-0,false,21,3,0.1428571492433548,0,0.0,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.19,1,5,1.0,15.62,14,24,2.0,4.95,4,24,4.0,10.67,0,12,3.0,3.81,0,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0
worldlistmania.com.html-0,false,21,4,0.190476194024086,20,0.9523809552192688,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,0.19,0,4,1.0,3.81,0,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
europeancountrieslanguages.html-0,false,51,2,0.03921568766236305,0,0.0,0,0.0,21,0.4117647111415863,0,0.0,0,0.0,0,0.0,3,0.05882352963089943,0,0.0,1,0.019607843831181526,0,0.0,0,0.0,false,false,2.9,1,17,4.0,18.51,1,116,27.0,18.2,1,107,26.0,0.31,0,9,2.0,1.16,0,11,2.0,0.0,0,0,0.0,0.06,0,3,0.0
12846405_167324229793869046-0,false,13,4,0.3076923191547394,6,0.4615384638309479,0,0.0,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,4.31,1,7,2.0,1.0,0,7,2.0,3.31,0,6,2.0,0.46,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
12846405_167324229793869046-0,false,13,5,0.38461539149284363,0,0.0,0,0.0,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,3.31,3,6,1.0,1.38,1,6,1.0,1.92,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
12846405_167324229793869046-0,false,13,6,0.4615384638309479,0,0.0,12,0.9230769276618958,1,0.07692307978868484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.08,1,2,0.0,0.77,0,10,3.0,0.77,0,10,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
12846405_167324229793869046-0,false,13,7,0.5384615659713745,6,0.4615384638309479,6,0.4615384638309479,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,1.0,0,0.0,false,false,1.0,1,1,0.0,1.15,0,5,1.0,0.08,0,1,0.0,1.08,0,4,1.0,0.08,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
72914669_108262620632100647-0,false,6,5,0.8333333134651184,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.17,1,7,2.0,1.17,0,7,3.0,1.0,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
72914669_108262620632100647-0,false,6,4,0.6666666865348816,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.83,2,6,2.0,1.0,0,6,2.0,1.83,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
72914669_108262620632100647-0,true,6,1,0.1666666716337204,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,4,0.6666666865348816,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.33,1,2,1.0,8.5,4,11,3.0,8.5,4,11,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
72914669_108262620632100647-0,false,6,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
72914669_108262620632100647-0,false,6,3,0.5,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,4.17,3,6,1.0,1.0,0,6,2.0,3.17,0,4,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
72914669_108262620632100647-0,false,6,2,0.3333333432674408,5,0.8333333134651184,0,0.0,1,0.1666666716337204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,2.83,2,7,2.0,1.17,0,7,3.0,1.67,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (11).html-0,false,7,2,0.2857142984867096,0,0.0,0,0.0,1,0.1428571492433548,0,0.0,0,0.0,0,0.0,1,0.1428571492433548,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,5.71,5,6,0.0,2.29,1,6,2.0,3.43,0,4,2.0,0.86,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (11).html-0,false,7,3,0.4285714328289032,0,0.0,0,0.0,1,0.1428571492433548,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,4.86,4,10,2.0,2.29,1,10,3.0,2.57,0,3,1.0,0.86,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (11).html-0,true,7,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,10.71,4,13,3.0,10.71,4,13,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (11).html-0,false,7,1,0.1428571492433548,0,0.0,0,0.0,1,0.1428571492433548,0,0.0,0,0.0,0,0.0,1,0.1428571492433548,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.29,1,2,0.0,6.29,6,7,0.0,2.86,2,6,1.0,3.43,0,4,2.0,0.86,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
33864690_6499799868506677924-0,false,3,2,0.6666666865348816,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,false,false,3.67,3,5,1.0,24.67,18,38,12.0,24.67,18,38,12.0,0.0,0,0,0.0,2.0,2,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
33864690_6499799868506677924-0,false,3,3,1.0,0,0.0,0,0.0,2,0.6666666865348816,0,0.0,0,0.0,0,0.0,1,0.3333333432674408,0,0.0,0,0.0,3,1.0,0,0.0,false,false,1.0,1,1,0.0,9.33,9,10,1.0,9.33,9,10,1.0,0.0,0,0,0.0,0.67,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Landlocked country - Wikipedia.html-0,true,53,0,0.0,0,0.0,0,0.0,3,0.056603774428367615,0,0.0,0,0.0,1,0.01886792480945587,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.19,1,3,0.0,10.53,5,25,4.0,10.32,2,25,5.0,0.21,0,8,1.0,0.55,0,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Landlocked country - Wikipedia.html-0,false,51,2,0.03921568766236305,1,0.019607843831181526,2,0.03921568766236305,1,0.019607843831181526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,8.49,0,10,2.0,1.88,0,10,1.0,6.61,0,8,2.0,1.69,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Landlocked country - Wikipedia.html-0,false,51,1,0.019607843831181526,3,0.05882352963089943,0,0.0,1,0.019607843831181526,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,2,0.0,6.59,2,11,2.0,1.29,0,10,1.0,5.29,0,9,2.0,1.14,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
33864690_6499799868506677924-0,true,3,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,1,0.3333333432674408,1,0.3333333432674408,2,0.6666666865348816,0,0.0,3,1.0,0,0.0,false,false,1.33,1,2,1.0,10.0,6,17,6.0,10.0,6,17,6.0,0.0,0,0,0.0,0.67,0,2,1.0,0.67,0,1,1.0,0.0,0,0,0.0
33864690_6499799868506677924-0,false,3,1,0.3333333432674408,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,4.0,4,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Landlocked country - Wikipedia.html-0,false,49,3,0.06122449040412903,0,0.0,0,0.0,49,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.9,1,2,0.0,13.14,7,19,3.0,13.14,7,19,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,0,0.0,0,0.0,0,0.0,1,0.03333333507180214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.97,1,2,0.0,13.03,4,14,2.0,4.0,4,4,0.0,9.03,0,10,2.0,2.9,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Global stillbirth rate per 1000 births.html-0,false,194,3,0.015463917516171932,93,0.4793814420700073,0,0.0,1,0.005154639016836882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.03,1,6,0.0,4.24,1,39,3.0,0.7,0,35,3.0,3.55,1,6,1.0,0.52,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Global stillbirth rate per 1000 births.html-0,false,194,2,0.010309278033673763,2,0.010309278033673763,0,0.0,1,0.005154639016836882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.04,1,9,1.0,4.6,1,56,4.0,1.23,0,48,3.0,3.37,1,8,1.0,0.99,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global stillbirth rate per 1000 births.html-0,false,194,5,0.025773195549845695,3,0.015463917516171932,0,0.0,1,0.005154639016836882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.03,1,6,0.0,7.05,2,39,3.0,1.7,0,35,2.0,5.35,2,7,1.0,1.52,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Global stillbirth rate per 1000 births.html-0,false,194,4,0.020618556067347527,1,0.005154639016836882,0,0.0,1,0.005154639016836882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.04,1,9,1.0,4.7,1,56,4.0,1.24,0,48,3.0,3.46,1,8,1.0,1.0,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (9).html-0,true,142,0,0.0,0,0.0,0,0.0,142,1.0,0,0.0,0,0.0,0,0.0,122,0.8591549396514893,0,0.0,0,0.0,142,1.0,141,0.9929577708244324,false,false,1.39,1,5,1.0,9.54,4,33,5.0,9.54,4,33,5.0,0.0,0,0,0.0,0.06,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,4,0.13333334028720856,4,0.13333334028720856,0,0.0,1,0.03333333507180214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.0,1,1,0.0,3.8,1,8,1.0,1.4,0,8,1.0,2.4,0,4,1.0,1.13,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,3,0.10000000149011612,0,0.0,19,0.6333333253860474,11,0.36666667461395264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.0,1,1,0.0,2.4,0,7,3.0,2.4,0,7,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,true,30,2,0.06666667014360428,0,0.0,0,0.0,24,0.800000011920929,3,0.10000000149011612,0,0.0,0,0.0,18,0.6000000238418579,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.13,1,2,0.0,7.77,2,16,3.0,7.77,2,16,3.0,0.0,0,0,0.0,0.6,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Global stillbirth rate per 1000 births.html-0,false,194,1,0.005154639016836882,0,0.0,75,0.3865979313850403,1,0.005154639016836882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.03,1,7,0.0,2.56,0,41,3.0,0.81,0,33,2.0,1.75,0,8,1.0,0.64,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
saschastab (9).html-0,false,142,1,0.007042253389954567,0,0.0,0,0.0,4,0.028169013559818268,1,0.007042253389954567,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,142,1.0,141,0.9929577708244324,false,false,37.72,1,134,25.0,268.37,1,903,169.0,266.52,1,876,165.0,1.85,0,38,6.0,5.37,0,21,5.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,1,0.03333333507180214,0,0.0,0,0.0,30,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,3.03,1,5,1.0,19.93,5,34,8.0,19.93,5,34,8.0,0.0,0,0,0.0,1.57,0,5,2.0,0.0,0,0,0.0,0.0,0,0,0.0
Global stillbirth rate per 1000 births.html-0,true,194,0,0.0,0,0.0,0,0.0,194,1.0,0,0.0,0,0.0,1,0.005154639016836882,181,0.9329897165298462,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.4,1,6,1.0,9.56,4,41,6.0,9.56,4,41,6.0,0.0,0,0,0.0,0.05,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,7,0.23333333432674408,0,0.0,22,0.7333333492279053,1,0.03333333507180214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.0,1,1,0.0,1.17,0,6,2.0,0.6,0,6,1.0,0.57,0,3,1.0,0.4,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
whichcountry.co.html-1,false,4,4,1.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,false,false,1.25,1,2,1.0,12.5,11,13,1.0,12.5,11,13,1.0,0.0,0,0,0.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,5,0.1666666716337204,0,0.0,22,0.7333333492279053,1,0.03333333507180214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.0,1,1,0.0,1.13,0,8,2.0,0.67,0,8,2.0,0.47,0,2,1.0,0.4,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
88202518_1835626783474675706-0,false,30,6,0.20000000298023224,29,0.9666666388511658,0,0.0,1,0.03333333507180214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,1.0,0,0.0,false,false,1.0,1,1,0.0,1.37,1,12,2.0,0.4,0,12,2.0,0.97,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
whichcountry.co.html-1,false,4,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,false,false,1.0,1,1,0.0,2.5,2,4,1.0,1.75,1,4,2.0,0.75,0,1,1.0,0.75,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
whichcountry.co.html-1,true,4,1,0.25,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,1,0.25,3,0.75,0,0.0,0,0.0,0,0.0,4,1.0,false,false,1.25,1,2,1.0,7.75,5,11,3.0,7.75,5,11,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
whichcountry.co.html-1,false,4,2,0.5,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,false,false,2.0,2,2,0.0,13.5,9,21,5.0,10.5,7,21,7.0,3.0,0,5,2.0,2.75,1,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0
whichcountry.co.html-1,false,4,3,0.75,3,0.75,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,false,false,1.75,1,4,2.0,8.5,4,22,9.0,5.25,0,21,11.0,3.25,1,4,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
92199496_3701743036491671883-0,false,10,6,0.6000000238418579,0,0.0,0,0.0,2,0.20000000298023224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,false,false,1.0,1,1,0.0,4.8,3,6,1.0,1.5,1,4,1.0,3.3,0,5,2.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
92199496_3701743036491671883-0,false,10,7,0.699999988079071,0,0.0,0,0.0,1,0.10000000149011612,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,false,false,1.0,1,1,0.0,5.3,4,7,1.0,1.5,1,4,1.0,3.8,0,6,2.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
